298 5 1325  1 1 0 1 1
299 5 939  0 1 1 1 1
300 5 1300  1 1 0 1 0
301 5 967  1 1 0 0 1
302 5 700  1 1 1 1 1
303 5 699  0 1 0 0 1
304 5 980  1 0 0 1 1
305 5 916  1 1 1 1 0
306 5 1172  1 1 1 1 1
307 5 1234  1 0 1 1 1
308 5 655  1 1 1 1 1
309 5 368  0 1 0 0 0
310 5 1294  1 1 1 1 1
311 5 1496  1 1 1 0 1
312 5 994  1 1 1 1 1
313 5 858  1 1 1 0 0
314 5 262  1 0 1 0 0
315 5 1477  1 1 1 0 1
316 5 294  0 0 1 0 1
317 5 1266  1 1 1 0 1
318 5 1150  1 1 0 0 1
319 5 1135  1 1 1 1 0
320 5 507  1 1 1 0 0
321 5 1248  0 1 1 1 1
322 5 905  1 0 1 0 0
323 5 732  0 1 1 0 1
324 5 1471  0 1 1 1 1
325 5 864  1 1 1 1 1
326 5 304  0 0 0 0 1
327 5 639  0 1 1 0 0
328 5 1054  1 1 1 1 1
329 5 1067  1 1 1 1 0
330 5 1271  1 1 1 1 0
331 5 708  1 0 0 1 1
332 5 1072  1 1 0 1 1
333 5 380  1 0 0 0 0
334 5 1615  1 1 1 1 1
335 5 795  1 0 0 1 1
336 5 761  1 1 0 0 0
337 5 923  1 0 1 0 1
338 5 453  0 0 0 1 0
339 5 836  1 0 0 0 1
340 5 1192  1 1 1 1 0
341 5 305  0 0 0 0 1
342 5 952  1 1 1 1 1
343 5 459  1 0 0 1 0
344 5 1523  1 1 1 1 1
345 5 1645  1 1 1 1 0
346 5 963  1 0 1 1 1
347 5 451  0 0 0 0 1
348 5 584  1 0 0 1 0
349 5 1445  1 1 1 1 1
350 5 903  1 1 1 0 0
351 5 1436  1 1 1 1 1
352 5 1031  0 1 1 1 1
353 5 769  0 1 0 1 1
354 5 1088  0 1 0 1 1
355 5 1303  1 1 1 0 1
356 5 1323  0 1 1 1 1
357 5 860  1 1 0 1 1
358 5 509  1 1 1 1 1
359 5 971  1 1 1 1 1
360 5 1003  1 0 1 0 1
361 5 414  0 1 0 0 0
362 5 385  1 0 0 0 0
363 5 997  0 1 1 0 1
364 5 887  1 0 0 1 1
365 5 1529  1 1 1 1 0
366 5 670  0 0 0 1 1
367 5 733  1 1 1 1 0
368 5 703  1 1 1 1 1
369 5 309  0 0 1 0 1
370 5 925  0 1 1 1 0
371 5 1266  1 1 0 1 1
372 5 872  1 1 1 0 1
373 5 639  0 1 0 1 0
374 5 638  1 0 0 1 0
375 5 696  1 1 0 0 1
376 5 962  1 0 1 1 1
377 5 876  0 0 1 1 0
378 5 701  1 1 0 0 1
379 5 477  0 1 0 0 0
380 5 981  1 1 0 0 1
381 5 1143  1 0 1 1 0
382 5 1752  1 1 1 1 1
383 5 325  1 0 0 0 0
384 5 903  0 1 1 0 0
385 5 1303  1 1 1 1 0
386 5 1297  1 1 1 1 1
387 5 1156  1 1 1 1 1
388 5 909  1 0 1 1 0
389 5 1094  1 1 1 0 1
390 5 813  1 0 1 1 0
391 5 1026  1 1 1 1 0
392 5 160  0 0 0 1 1
393 5 906  0 0 1 1 1
394 5 1099  0 0 1 1 1
395 5 726  0 1 0 0 1
396 5 1005  1 1 1 1 1
397 5 618  1 1 1 1 1
398 5 740  1 1 1 0 1
399 5 950  1 0 0 0 1
400 5 534  1 1 0 1 0
401 5 1177  1 0 0 1 1
402 5 868  1 1 1 1 0
403 5 937  1 1 1 0 0
404 5 1143  1 0 1 1 1
405 5 440  1 0 0 0 0
406 5 950  1 0 0 1 1
407 5 867  1 1 0 0 1
408 5 443  1 0 0 0 0
409 5 1129  1 1 1 1 1
410 5 1559  1 1 1 1 1
411 5 1076  1 1 1 1 1
412 5 411  1 0 1 0 0
413 5 860  1 0 1 1 0
414 5 1047  1 1 1 1 1
415 5 859  1 1 0 1 1
416 5 1353  1 1 1 1 0
417 5 911  1 0 0 0 1
418 5 1153  1 1 1 0 1
419 5 512  1 0 0 1 0
420 5 1550  1 0 1 1 1
421 5 491  0 1 1 0 0
422 5 725  1 0 0 0 1
423 5 1100  1 1 1 0 0
424 5 1256  1 0 1 1 1
425 5 1024  1 1 1 1 1
426 5 652  0 0 0 1 1
427 5 562  1 1 1 1 1
428 5 1018  1 0 1 0 1
429 5 1091  0 1 0 1 1
430 5 902  0 1 0 1 1
431 5 1135  1 1 1 1 0
432 5 1017  1 1 1 1 0
433 5 689  1 1 1 1 0
434 5 480  0 0 0 1 1
435 5 788  1 1 1 1 1
436 5 1223  1 0 1 1 1
437 5 704  1 1 0 1 1
438 5 804  0 1 1 0 0
439 5 1007  1 1 0 1 1
440 5 850  1 0 1 0 1
441 5 983  0 1 1 1 0
442 5 1329  1 1 1 0 0
443 5 875  0 1 1 1 1
444 5 765  1 1 0 1 1
445 5 1272  1 1 1 1 1
446 5 1032  1 0 1 1 0
447 5 818  0 1 1 0 0
448 5 1272  1 1 0 1 1
449 5 1589  1 1 1 1 1
450 5 999  0 1 1 1 0
451 5 1156  0 1 1 1 1
452 5 952  1 1 1 1 1
453 5 591  0 1 0 1 1
454 5 844  0 1 1 0 0
455 5 1141  0 1 0 1 1
456 5 820  0 1 1 1 0
457 5 1225  1 1 1 1 1
458 5 1620  1 1 1 1 1
459 5 1365  1 0 1 1 1
460 5 1302  1 0 1 1 1
461 5 1098  1 0 1 1 1
462 5 1267  1 1 0 1 1
463 5 923  0 1 0 0 1
464 5 332  1 0 0 0 0
465 5 1130  1 1 1 1 0
466 5 326  0 0 0 0 1
467 5 482  0 0 1 0 0
468 5 1162  1 1 1 1 1
469 5 1024  1 1 1 1 0
470 5 921  1 0 0 0 1
471 5 1239  1 1 0 1 0
472 5 435  0 1 0 0 0
473 5 1086  0 1 1 1 1
474 5 1369  1 1 1 1 1
475 5 560  1 0 1 0 0
476 5 1211  1 0 1 1 1
477 5 1193  1 1 1 1 0
478 5 449  0 1 0 0 0
479 5 1016  0 1 1 1 1
480 5 494  0 0 1 1 0
481 5 1340  1 1 1 1 0
482 5 440  0 1 0 0 1
483 5 911  1 1 1 1 1
484 5 1010  1 1 1 1 0
485 5 854  1 0 1 1 1
486 5 1492  1 1 1 1 1
487 5 624  1 1 0 0 0
488 5 465  0 1 1 0 0
489 5 1684  1 1 1 1 1
490 5 1024  1 1 1 1 1
491 5 826  1 1 0 0 0
492 5 1851  1 1 1 1 1
493 5 894  1 1 0 1 0
494 5 1257  1 0 1 1 1
495 5 1338  0 1 1 1 1
496 5 1453  0 1 1 1 1
497 5 951  1 1 1 0 1
498 5 803  1 1 1 1 1
499 5 388  1 1 0 0 0
