426 5155 3263
427 4975 1936
428 5310 3429
429 4993 3546
430 4606 3171
431 4880 2613
432 4733 2656
433 4979 3406
434 5109 3098
435 5090 2967
436 5338 3005
437 4791 2310
438 5190 2455
439 4697 3008
440 5546 2963
441 4437 2647
442 5117 3172
443 5096 2579
444 4286 2138
445 5199 0
446 4548 2297
447 5110 3083
448 5386 2608
449 4155 2819
450 5461 3356
451 5469 3410
452 5135 3346
453 5661 3742
454 5310 2887
455 4747 2222
456 5133 0
457 5652 3770
458 5226 2629
459 5460 3361
460 5250 2339
461 4979 3071
462 5771 3573
463 4520 2682
464 5015 3069
465 4522 3241
466 5513 3713
467 4938 2762
468 4300 2821
469 4794 3240
470 3843 2046
471 4647 2438
472 4516 2653
473 5174 2775
474 5349 3371
475 5341 3033
476 4593 3346
477 4792 2862
478 5338 3909
479 4799 2372
480 4811 3103
481 5085 3113
482 4627 2470
483 4849 2770
484 5397 3767
485 4640 2791
486 5531 3220
487 5928 2986
488 5640 2827
489 4454 2491
490 5244 2720
491 5200 3009
492 5128 2978
493 5559 3468
494 4431 2021
495 4777 2861
496 4115 2994
497 5254 2947
498 4948 3298
499 4874 2767
500 5136 2130
501 5307 3677
502 5843 3106
503 5239 2160
504 5507 2807
505 4684 2557
506 4629 2408
507 4617 3087
508 3905 1929
509 4747 3147
510 4981 2789
511 5828 3102
512 4876 2882
513 5357 2980
514 4291 2325
515 3795 2280
516 5400 2674
517 4986 2261
518 5345 2958
519 5140 2189
520 5087 2470
521 5905 2973
522 4768 2086
523 5306 3250
524 5106 3357
525 5158 3041
526 4707 1830
527 5032 2677
528 4904 3258
529 5042 2752
530 5391 2204
531 5001 3526
532 5865 3254
533 5645 3090
534 5023 3196
535 4995 2530
536 5212 2487
537 5134 2879
538 5156 2897
539 5688 0
540 5386 2492
541 5304 3502
542 5058 3083
543 5110 2310
544 5112 2588
545 4998 3365
546 5224 3101
547 5252 3156
548 5447 3475
549 4677 1914
550 4671 3248
551 4236 2173
552 4659 2545
553 4837 2734
554 5135 2902
555 4750 3232
556 5343 3274
557 5432 3070
558 5070 3132
559 4751 3272
560 4784 2911
561 4897 2905
562 4935 3005
563 4108 2684
564 5149 2908
565 4834 3417
566 5106 2770
567 4466 3111
568 5232 3173
569 4539 2677
570 5545 2883
571 5565 3352
572 4457 2068
573 5301 2507
574 4849 2333
575 5243 3724
576 5108 2330
577 5143 2483
578 4147 1845
579 4995 2829
580 4906 2829
581 4911 3152
582 4993 2202
583 4691 2770
584 4379 2824
585 5204 2869
586 5067 3373
587 5694 2415
588 5155 3164
589 4383 1989
590 4557 2168
591 4831 2148
592 5703 1868
593 5546 3245
594 5026 3422
595 5257 3144
596 4663 2829
597 5520 2862
598 6178 3762
599 5751 2369
600 4713 2767
601 5138 3187
602 5220 2236
603 4640 2719
604 5015 3193
605 5231 2812
606 5040 2489
607 5348 2852
608 3777 1747
609 4877 2507
610 5535 3379
611 5230 2990
612 5069 3296
613 4556 2365
614 5180 2796
615 4895 2916
616 5003 2165
617 4861 2820
618 5791 3249
619 5307 2379
620 5308 3456
621 5290 2592
622 4930 0
623 5018 3232
624 5243 2710
625 4728 2549
626 5536 3805
627 4691 2357
628 5021 3337
629 5186 0
630 5411 3912
631 4891 3337
632 5847 0
633 4781 2740
634 4758 2252
635 4602 2736
636 5360 2218
637 4883 3128
638 5210 2660
639 4595 2762
640 4695 0
641 5159 3201
642 5800 2182
643 4781 2176
644 4486 2500
645 4914 1911
646 5004 3030
647 5477 2957
648 5155 2847
649 5149 2817
650 4794 2872
651 5119 2995
652 5479 2666
653 5583 0
654 5434 3213
655 4999 2728
656 4768 2318
657 4525 2540
658 4735 0
659 5085 3668
660 4647 3038
661 4552 2369
662 4932 2400
663 5196 3715
664 5107 3243
665 5343 3072
666 4797 2638
667 4625 2737
668 5232 2958
669 5348 3137
670 5893 3346
671 5211 3420
672 5052 3290
673 4615 1645
674 4853 3102
675 5466 2686
676 5391 3344
677 5047 2707
678 4414 2430
679 4763 2732
680 4504 2834
681 4918 2770
682 4469 2440
683 5496 3682
684 5181 3342
685 4964 3109
686 4607 2432
687 5070 3531
688 5084 3029
689 5089 2661
690 5020 2896
691 4777 2943
692 5014 3114
693 5292 3385
694 4909 3131
695 5447 3027
696 4687 2801
697 5023 3110
698 5013 2541
699 4478 3118
700 4998 2866
701 5223 0
702 5592 3527
703 4978 2459
704 4987 2619
705 5126 2777
706 5414 3737
707 5299 3358
708 4669 2772
709 5309 2776
710 5402 0
711 4609 3112
712 5503 3288
713 4863 2682
714 4568 3186
715 5294 3410
716 5037 2663
717 5385 4034
718 5045 3166
719 5250 2462
720 4646 2212
721 5679 2927
722 5648 4085
723 5123 2626
724 5444 3238
725 4995 2946
726 5042 2920
727 5446 3146
728 5713 3317
729 5000 3226
730 4392 2973
731 5027 3307
732 5524 3317
733 4753 3062
734 5695 2446
735 4995 2413
736 4718 2694
737 5147 2762
738 4844 3846
739 5565 3435
740 5543 0
741 4382 1512
742 3663 1864
743 5564 3666
744 5127 3087
745 5644 2459
746 5137 0
747 4722 2731
748 4978 2418
749 5193 3288
750 5376 3459
751 5323 3198
752 5393 2908
753 5245 3067
754 4735 2180
755 4698 2357
756 5257 3412
757 4842 3065
758 4813 2078
759 5408 2905
760 5666 2774
761 4957 3063
762 5175 3225
763 5128 0
764 4878 2737
765 5591 2967
766 4726 2499
767 5453 2893
768 5442 3708
769 4810 2832
770 5309 2874
771 5175 2586
772 5294 3738
773 6326 3351
774 4718 2659
775 5302 3033
776 4744 2973
777 4961 2874
778 5358 3968
779 5536 2851
780 4400 2767
781 4798 2600
782 3824 2405
783 6475 4100
784 5163 3068
785 5331 3357
786 5111 3195
787 4623 2286
788 5094 3060
789 5088 2811
790 4795 2945
791 5558 2244
792 4984 2700
793 3908 1829
794 4276 2435
795 5550 2972
796 4935 3415
797 4515 2331
798 5829 3010
799 4990 2728
800 5213 2951
801 5850 2479
802 4639 2985
803 4974 2546
804 5433 3654
805 4865 2470
806 4844 2870
807 5478 2763
808 4527 2503
809 4890 2767
810 5186 3189
811 5319 3574
812 4631 2537
813 4928 2345
814 5686 3418
815 5499 3651
816 6001 3484
817 4939 2232
818 4573 2518
819 5647 3388
820 5069 2914
821 5816 3476
822 4336 2721
823 4524 2705
824 4801 2178
825 5335 2163
826 4766 1942
827 5001 3256
828 4329 2424
829 4928 3361
830 5073 3410
831 5120 2423
832 4431 2504
833 4619 2434
834 4633 2587
835 4562 3348
836 4718 3441
837 4615 2924
838 5036 2406
839 5136 3784
840 4908 2880
841 4483 2505
842 4795 2021
843 5044 3171
844 5153 2143
845 5695 2699
846 5114 2365
847 5071 2065
848 4418 2035
849 4983 0
850 4744 2993
851 5233 2390
852 5565 3208
853 4582 2286
854 4877 3084
855 5335 2922
856 5251 3238
857 4777 3439
858 4806 3234
859 5039 2603
860 5304 3809
861 5728 3162
862 4807 2273
863 5623 0
864 4468 2451
865 4974 2887
866 4835 2389
867 5605 3614
868 5450 0
869 5349 3547
870 5096 3606
871 4913 2602
872 4919 3255
873 4725 3161
874 4706 2881
875 4446 2486
876 5002 2440
877 4965 2832
878 5017 3469
879 4982 2304
880 5410 2785
881 5661 3072
882 4371 2828
883 4536 2639
884 5285 2984
885 4963 2731
886 4478 3021
887 5208 3630
888 4890 2546
889 3987 2303
890 4985 3009
891 5274 2375
892 4995 2469
893 5243 3881
894 4863 2133
895 5074 3286
896 4748 2679
897 5275 2966
898 5361 2383
899 4913 2547
900 4735 3114
901 5768 2920
902 5642 3203
903 4944 3214
904 4746 2288
905 4901 3253
906 4632 2396
907 5204 2910
908 5185 2600
909 5253 3125
910 5014 2868
911 4981 2900
912 5481 3184
913 5704 3614
914 4840 3018
915 5174 2571
916 4949 3410
917 5033 2894
918 5980 3261
919 5283 2299
920 4587 2468
921 5062 3024
922 5154 3485
923 4725 2983
924 4935 2870
925 5607 3840
926 4611 3066
927 5186 3245
928 4949 3012
929 4603 2945
930 4477 3066
931 5749 2972
932 5169 2785
933 4501 2501
934 4782 2957
935 5301 2968
936 5159 2867
937 5187 2697
938 5079 2676
939 4394 1902
940 4400 2015
941 4910 2306
942 4367 3074
943 5269 2959
944 4867 2295
945 4775 2880
946 4875 3304
947 5113 2317
948 4899 2852
949 5539 3178
950 4678 2627
951 5330 3638
952 5241 3242
953 4799 3005
954 4510 2403
955 5290 3293
956 5573 2844
957 4474 2214
958 5098 3442
959 5604 2864
960 5007 2853
961 5131 3238
962 4946 2876
963 4378 2546
964 4947 2837
965 4935 3240
966 4923 2750
967 5524 3660
968 4888 2863
969 4569 2645
970 4989 2308
971 4744 2692
972 4786 2603
973 4759 3146
974 5157 2214
975 4794 2673
976 4095 2422
977 5583 3168
978 5469 0
979 4922 1980
980 4920 2784
981 4944 2448
982 4586 2549
983 4797 2730
984 4431 0
985 5192 3773
986 5061 3132
987 4909 2822
988 5403 3440
989 5026 2786
990 5146 3096
991 4745 2635
992 4593 2174
993 5315 3264
994 5084 2317
995 5290 2938
996 5493 3115
997 4688 2313
998 5207 2898
999 4953 1941
